Tiempo (ms);√Ångulo 1
63387;98,2879943847656
63420;100,333015441895
63453;102,213340759277
63487;103,900215148926
63520;105,369468688965
63553;106,599540710449
63587;107,572769165039
63620;108,278182983398
63653;108,710800170898
63687;108,86799621582
63720;108,74925994873
63753;108,35767364502
63787;107,6982421875
63820;106,777221679688
63853;105,605155944824
63887;104,198379516602
63920;102,577140808105
63953;100,76594543457
63987;98,7968597412109
64020;96,7079772949219
64053;94,5392608642578
64086;92,3322830200195
64120;90,1308670043945
64153;87,9794616699219
64187;85,9228134155273
64220;84,0053253173828
64253;82,2687530517578
64286;80,7508163452148
64320;79,4849014282227
64353;78,4993362426758
64386;77,8147430419922
64420;77,4430847167969
64453;77,39111328125
64486;77,6617126464844
64520;78,2510223388672
64553;79,1486740112305
64586;80,3392562866211
64620;81,8000259399414
64653;83,5010833740234
64686;85,4087448120117
64720;87,4821548461914
64753;89,66845703125
64786;91,9095611572266
64820;94,1539154052734
64853;96,3573303222656
64886;98,4777908325195
64920;100,474060058594
64953;102,3076171875
64986;103,94603729248
65019;105,36572265625
65053;106,54874420166
65086;107,47794342041
65119;108,139793395996
65153;108,529205322266
65186;108,647018432617
65219;108,493751525879
65253;108,068397521973
65286;107,37419128418
65319;106,422973632813
65353;105,232406616211
65386;103,820541381836
65419;102,205032348633
65453;100,407554626465
65486;98,4570159912109
65519;96,3884963989258
65553;94,2414627075195
65586;92,0587921142578
65619;89,885368347168
65653;87,767204284668
65686;85,751708984375
65719;83,8856887817383
65753;82,2106399536133
65786;80,760986328125
65819;79,5664215087891
65852;78,6522903442383
65886;78,0360946655273
65919;77,7254943847656
65953;77,7228088378906
65986;78,0297927856445
66019;78,6460037231445
66053;79,5644149780273
66086;80,7691421508789
66119;82,2359161376953
66152;83,9357757568359
66186;85,8374404907227
66219;87,9021453857422
66252;90,0775451660156
66286;92,3017044067383
66319;94,5155258178711
66352;96,6723709106445
66386;98,7358932495117
66419;100,671516418457
66452;102,443809509277
66486;104,019981384277
66519;105,373832702637
66552;106,487190246582
66586;107,348999023438
66619;107,953536987305
66652;108,297569274902
66686;108,377075195313
66719;108,18782043457
66752;107,729499816895
66786;107,008415222168
66819;106,036720275879
66852;104,829803466797
66886;103,404914855957
66919;101,783187866211
66952;99,9905853271484
66985;98,0566864013672
67019;96,0150527954102
67052;93,9022369384766
67086;91,7563629150391
67119;89,6210098266602
67152;87,5472259521484
67185;85,5867462158203
67219;83,7839431762695
67252;82,1737518310547
67285;80,7856674194336
67319;79,6485900878906
67352;78,7893829345703
67385;78,2279739379883
67419;77,9745407104492
67452;78,0303192138672
67485;78,3919219970703
67519;79,0541076660156
67552;80,0075759887695
67585;81,2364654541016
67619;82,7188110351563
67652;84,4266815185547
67685;86,3248291015625
67719;88,3697204589844
67752;90,5094451904297
67785;92,6870498657227
67818;94,8488159179688
67852;96,9498138427734
67885;98,9518585205078
67918;100,820022583008
67952;102,523086547852
67985;104,035308837891
68019;105,335922241211
68052;106,406379699707
68085;107,229423522949
68118;107,791763305664
68152;108,087524414063
68185;108,117683410645
68218;107,884727478027
68252;107,389701843262
68285;106,63745880127
68318;105,64134979248
68352;104,418663024902
68385;102,985969543457
68418;101,36262512207
68452;99,5742950439453
68485;97,6514358520508
68518;95,6275787353516
68551;93,5401000976563
68585;91,4313125610352
68618;89,3469161987305
68652;87,3313903808594
68685;85,4265747070313
68718;83,6743240356445
68752;82,1157302856445
68785;80,785758972168
68818;79,7099304199219
68852;78,9076385498047
68885;78,3972854614258
68918;78,1939163208008
68952;78,3028564453125
68985;78,7179489135742
69018;79,4253921508789
69051;80,4089660644531
69085;81,6530151367188
69118;83,1405487060547
69151;84,8472290039063
69185;86,7368011474609
69218;88,762580871582
69251;90,8724060058594
69285;93,0134353637695
69318;95,1368865966797
69351;97,1999435424805
69385;99,1623382568359
69418;100,984344482422
69451;102,630828857422
69485;104,076377868652
69518;105,304718017578
69551;106,30249786377
69585;107,056495666504
69618;107,556327819824
69651;107,796928405762
69684;107,777854919434
69718;107,50227355957
69751;106,97615814209
69784;106,207641601563
69818;105,205444335938
69851;103,979095458984
69884;102,54345703125
69918;100,92219543457
69951;99,144905090332
69984;97,2415161132813
70018;95,2429046630859
70051;93,1856536865234
70084;91,1123657226563
70118;89,0690231323242
70151;87,1035614013672
70184;85,2614593505859
70218;83,5810928344727
70251;82,0943374633789
70284;80,8295288085938
70318;79,8124160766602
70351;79,0661163330078
70384;78,6088714599609
70417;78,4509963989258
70451;78,5955352783203
70484;79,0407180786133
70518;79,7788772583008
70551;80,7961273193359
70584;82,0749282836914
70617;83,592643737793
70651;85,3160552978516
70684;87,2020492553711
70717;89,2052154541016
70751;91,2809524536133
70784;93,3829345703125
70818;95,4640350341797
70851;97,4794158935547
70884;99,38720703125
70917;101,151824951172
70951;102,74658203125
70984;104,149978637695
71017;105,341125488281
71051;106,300018310547
71084;107,011657714844
71117;107,469230651855
71151;107,672546386719
71184;107,623802185059
71217;107,323219299316
71251;106,769058227539
71284;105,965019226074
71317;104,92456817627
71351;103,666313171387
71384;102,209747314453
71417;100,576820373535
71451;98,7936248779297
71484;96,8898544311523
71517;94,900276184082
71551;92,8664703369141
71584;90,8324890136719
71617;88,8381805419922
71651;86,9201965332031
71684;85,1178359985352
71717;83,473030090332
71751;82,0246658325195
71784;80,8040008544922
71817;79,8355102539063
71850;79,1407852172852
71884;78,73681640625
71917;78,6314163208008
71950;78,8244705200195
71984;79,310302734375
72017;80,0786819458008
72050;81,1166458129883
72084;82,4087677001953
72117;83,9344329833984
72150;85,6627960205078
72184;87,5509033203125
72217;89,5500106811523
72250;91,6110305786133
72284;93,6848068237305
72317;95,7234725952148
72350;97,685302734375
72384;99,5371704101563
72417;101,250526428223
72450;102,796485900879
72484;104,147895812988
72517;105,284278869629
72550;106,192153930664
72583;106,861785888672
72617;107,283447265625
72650;107,449523925781
72683;107,360137939453
72717;107,020957946777
72750;106,437660217285
72783;105,615776062012
72817;104,563209533691
72850;103,293434143066
72883;101,827270507813
72917;100,191436767578
72950;98,4168243408203
72984;96,5360870361328
73017;94,581413269043
73050;92,5861358642578
73083;90,588737487793
73117;88,6328735351563
73150;86,7625579833984
73183;85,018913269043
73217;83,4398422241211
73250;82,0606842041016
73283;80,9126510620117
73317;80,0188140869141
73350;79,3941116333008
73383;79,0493011474609
73417;78,9910354614258
73450;79,220817565918
73483;79,7366638183594
73517;80,5329208374023
73550;81,5989456176758
73583;82,917121887207
73617;84,4599151611328
73650;86,1908264160156
73683;88,0677795410156
73717;90,0437469482422
73750;92,0686416625977
73783;94,0954666137695
73816;96,0860214233398
73850;98,0078735351563
73883;99,8260955810547
73917;101,502090454102
73950;103,000129699707
73983;104,292236328125
74016;105,360176086426
74050;106,194862365723
74083;106,792182922363
74116;107,150588989258
74150;107,269790649414
74183;107,146675109863
74216;106,775802612305
74250;106,157196044922
74283;105,300369262695
74316;104,221534729004
74350;102,93985748291
74383;101,476455688477
74416;99,8546905517578
74450;98,1000366210938
74483;96,2402648925781
74516;94,3060760498047
74549;92,3318939208984
74583;90,3589477539063
74616;88,4363021850586
74649;86,6124114990234
74683;84,9258651733398
74716;83,4065017700195
74750;82,0830459594727
74783;80,9866714477539
74816;80,1444091796875
74849;79,5725021362305
74883;79,2792358398438
74916;79,2694320678711
74949;79,54443359375
74983;80,1010208129883
75016;80,9309692382813
75049;82,0209579467773
75083;83,3517761230469
75116;84,8964462280273
75149;86,620361328125
75183;88,4822616577148
75216;90,4344253540039
75249;92,4265213012695
75283;94,4124221801758
75316;96,3540802001953
75349;98,2195892333984
75383;99,9777526855469
75416;101,595367431641
75449;103,039535522461
75483;104,283332824707
75516;105,308967590332
75549;106,106018066406
75583;106,668022155762
75616;106,989868164063
75649;107,066230773926
75683;106,893028259277
75716;106,471458435059
75749;105,809928894043
75782;104,921783447266
75816;103,823219299316
75849;102,533111572266
75882;101,070991516113
75916;99,4552307128906
75949;97,7069091796875
75982;95,8541717529297
76016;93,9334945678711
76049;91,9888381958008
76082;90,0650253295898
76116;88,2003479003906
76149;86,4299163818359
76182;84,7927780151367
76216;83,3278121948242
76249;82,0659408569336
76282;81,0314025878906
76316;80,2458877563477
76349;79,7268676757813
76382;79,484977722168
76416;79,5243911743164
76449;79,8428268432617
76482;80,4335250854492
76516;81,2875366210938
76549;82,3919448852539
76582;83,7284927368164
76616;85,2743148803711
76649;86,9971237182617
76682;88,8498840332031
76715;90,7777786254883
76749;92,7329254150391
76782;94,6800231933594
76815;96,5879058837891
76849;98,4189147949219
76882;100,130592346191
76915;101,687309265137
76949;103,065689086914
76982;104,2490234375
77015;105,221321105957
77049;105,968536376953
77082;106,481414794922
77115;106,753974914551
77149;106,783279418945
77182;106,571441650391
77215;106,123428344727
77249;105,444160461426
77282;104,541206359863
77315;103,429168701172
77349;102,127487182617
77382;100,656074523926
77415;99,0358276367188
77449;97,2916259765625
77482;95,4551162719727
77515;93,5647888183594
77549;91,6611938476563
77582;89,7829284667969
77615;87,9672393798828
77648;86,2505569458008
77682;84,6681594848633
77715;83,2547225952148
77748;82,043571472168
77782;81,0636596679688
77815;80,3364334106445
77848;79,8750762939453
77882;79,6883316040039
77915;79,7828216552734
77948;80,1584167480469
77982;80,8049087524414
78015;81,705810546875
78048;82,8449478149414
78082;84,2076797485352
78115;85,7713775634766
78148;87,4962615966797
78181;89,3322296142578
78215;91,232307434082
78248;93,1560592651367
78282;95,0665283203125
78315;96,9278182983398
78348;98,7035293579102
78381;100,358337402344
78415;101,862968444824
78448;103,19457244873
78481;104,332733154297
78515;105,257797241211
78548;105,953010559082
78581;106,40894317627
78615;106,62557220459
78648;106,607292175293
78681;106,356689453125
78715;105,874420166016
78748;105,163162231445
78781;104,231140136719
78815;103,093284606934
78848;101,769546508789
78881;100,283340454102
78915;98,660774230957
78948;96,9289321899414
78981;95,1162567138672
79015;93,2539825439453
79048;91,3771057128906
79081;89,5241470336914
79115;87,7344360351563
79148;86,0481338500977
79181;84,5066757202148
79215;83,1471786499023
79248;81,9976501464844
79281;81,0788040161133
79315;80,4067611694336
79348;79,9949569702148
79381;79,8550720214844
79415;79,9941253662109
79448;80,4100799560547
79481;81,0910720825195
79514;82,0196380615234
79548;83,1784973144531
79581;84,5509872436523
79614;86,1145172119141
79648;87,8344650268555
79681;89,6660842895508
79714;91,5618591308594
79748;93,4748458862305
79781;95,3602828979492
79815;97,1806640625
79848;98,9075317382813
79881;100,515609741211
79914;101,977920532227
79948;103,266220092773
79981;104,354835510254
80014;105,226356506348
80048;105,8720703125
80081;106,286781311035
80114;106,466491699219
80148;106,410621643066
80181;106,121627807617
80214;105,603401184082
80248;104,86222076416
80281;103,907981872559
80314;102,754699707031
80348;101,421516418457
80381;99,932373046875
80414;98,3137664794922
80448;96,5927810668945
80481;94,7975921630859
80514;92,9596176147461
80548;91,1138076782227
80581;89,2978973388672
80614;87,5533065795898
80647;85,9225769042969
80681;84,4424209594727
80714;83,1417465209961
80748;82,0461273193359
80781;81,1793594360352
80814;80,5600433349609
80848;80,2007522583008
80881;80,1085815429688
80914;80,2857437133789
80947;80,73193359375
80981;81,4428482055664
81014;82,4046249389648
81047;83,5945434570313
81081;84,9879760742188
81114;86,5593948364258
81147;88,2748641967773
81181;90,0895233154297
81214;91,9553604125977
81247;93,8290939331055
81281;95,6743469238281
81314;97,4583129882813
81347;99,1471862792969
81381;100,707260131836
81414;102,110023498535
81447;103,332878112793
81480;104,357452392578
81514;105,170913696289
81547;105,76628112793
81580;106,139015197754
81614;106,283416748047
81647;106,192749023438
81680;105,865173339844
81714;105,309020996094
81747;104,539176940918
81780;103,569107055664
81814;102,409645080566
81847;101,074752807617
81880;99,5850143432617
81914;97,966911315918
81947;96,2513961791992
81980;94,4721221923828
82014;92,662971496582
82047;90,8571472167969
82080;89,0881881713867
82114;87,3912124633789
82147;85,8041229248047
82180;84,3669815063477
82214;83,1166305541992
82247;82,0816040039063
82280;81,2813873291016
82314;80,7277755737305
82347;80,428840637207
82380;80,3920822143555
82414;80,6220092773438
82447;81,1155624389648
82480;81,8605194091797
82513;82,8388595581055
82547;84,0333557128906
82580;85,4268798828125
82614;86,994026184082
82647;88,697021484375
82680;90,4910125732422
82713;92,3303527832031
82747;94,1714019775391
82780;95,9753875732422
82813;97,7098999023438
82847;99,3464813232422
82880;100,856895446777
82913;102,211891174316
82947;103,38436126709
82980;104,353645324707
83013;105,106994628906
83047;105,638580322266
83080;105,946769714355
83113;106,030181884766
83147;105,887306213379
83180;105,519515991211
83213;104,931137084961
83247;104,128791809082
83280;103,125831604004
83313;101,943298339844
83346;100,602630615234
83380;99,1212692260742
83413;97,5179061889648
83446;95,8189086914063
83480;94,0576248168945
83513;92,2689971923828
83546;90,4885864257813
83580;88,7544479370117
83613;87,1040420532227
83646;85,5708923339844
83680;84,188102722168
83713;82,9903945922852
83746;82,0088043212891
83780;81,2650451660156
83813;80,7710647583008
83846;80,5320816040039
83880;80,5497894287109
83913;80,8229522705078
83946;81,3467254638672
83980;82,114875793457
84013;83,1194915771484
84046;84,3434677124023
84080;85,7573928833008
84113;87,3260345458984
84146;89,0129470825195
84180;90,7789916992188
84213;92,583854675293
84246;94,3909378051758
84279;96,1664581298828
84313;97,8736801147461
84346;99,4725646972656
84380;100,926696777344
84413;102,210296630859
84446;103,310592651367
84480;104,221839904785
84513;104,934280395508
84546;105,432395935059
84579;105,704216003418
84613;105,747009277344
84646;105,56477355957
84679;105,164543151855
84713;104,554107666016
84746;103,742248535156
84779;102,739593505859
84813;101,559226989746
84846;100,21883392334
84879;98,7408447265625
84913;97,1495132446289
84946;95,4712905883789
84979;93,7372436523438
85013;91,982063293457
85046;90,241340637207
85079;88,5513229370117
85113;86,9492645263672
85146;85,4711456298828
85179;84,1501083374023
85212;83,0160140991211
85246;82,0932693481445
85279;81,3994293212891
85312;80,9485397338867
85346;80,7527770996094
85379;80,8173141479492
85412;81,1387939453125
85446;81,7101593017578
85479;82,521369934082
85512;83,5574645996094
85546;84,7979736328125
85579;86,2165756225586
85613;87,782096862793
85646;89,4586181640625
85679;91,2046585083008
85712;92,9782028198242
85746;94,7431716918945
85779;96,4682159423828
85812;98,1211318969727
85846;99,6677398681641
85879;101,076438903809
85912;102,323104858398
85945;103,391021728516
85979;104,266593933105
86012;104,937080383301
86046;105,391647338867
86079;105,623222351074
86112;105,629325866699
86146;105,411987304688
86179;104,97779083252
86212;104,336441040039
86246;103,496879577637
86279;102,466751098633
86312;101,25749206543
86346;99,888671875
86379;98,3882141113281
86412;96,7874908447266
86445;95,1156539916992
86479;93,4006195068359
86512;91,6729583740234
86545;89,9659729003906
86579;88,3141174316406
86612;86,7527770996094
86645;85,318489074707
86679;84,0472946166992
86712;82,969856262207
86745;82,1081161499023
86779;81,4761276245117
86812;81,0816802978516
86845;80,9287567138672
86879;81,0215301513672
86912;81,3653030395508
86945;81,962028503418
86979;82,8034820556641
87012;83,8686676025391
87045;85,1301956176758
87079;86,5606307983398
87112;88,1286392211914
87145;89,7962341308594
87179;91,5247650146484
87212;93,2771911621094
87245;95,0155410766602
87279;96,7051696777344
87312;98,318000793457
87345;99,826286315918
87378;101,198852539063
87412;102,406288146973
87445;103,426483154297
87478;104,245658874512
87512;104,856376647949
87545;105,254943847656
87578;105,439567565918
87612;105,408622741699
87645;105,161346435547
87679;104,700294494629
87712;104,031402587891
87745;103,164573669434
87778;102,116180419922
87812;100,906700134277
87845;99,5552215576172
87878;98,0802001953125
87912;96,5033416748047
87945;94,8506393432617
87978;93,1529159545898
88012;91,4462203979492
88045;89,7699813842773
88078;88,1618270874023
88112;86,6525497436523
88145;85,2693099975586
88178;84,0425262451172
88212;83,0042343139648
88245;82,1813125610352
88278;81,5914916992188
88311;81,2430801391602
88345;81,1403961181641
88378;81,2882614135742
88411;81,6871948242188
88445;82,3280258178711
88478;83,1951293945313
88511;84,2733459472656
88545;85,5473480224609
88578;86,9918594360352
88611;88,5676193237305
88645;90,2311782836914
88678;91,9438247680664
88711;93,6708068847656
88745;95,3786773681641
88778;97,0348358154297
88811;98,606575012207
88845;100,0625
88878;101,377059936523
88911;102,530166625977
88945;103,502822875977
88978;104,278114318848
89011;104,845932006836
89045;105,203063964844
89078;105,348098754883
89111;105,278388977051
89145;104,993202209473
89178;104,49681854248
89211;103,797073364258
89245;102,903617858887
89278;101,828941345215
89311;100,590675354004
89344;99,2117385864258
89378;97,7176208496094
89411;96,1341781616211
89445;94,4887313842773
89478;92,8120727539063
89511;91,1389541625977
89545;89,5045166015625
89578;87,9416427612305
89611;86,4826736450195
89644;85,1591949462891
89678;83,9990081787109
89711;83,0266418457031
89744;82,2649841308594
89778;81,731803894043
89811;81,4369735717773
89844;81,3854751586914
89878;81,5795211791992
89911;82,0165786743164
89944;82,6881484985352
89978;83,5808410644531
90011;84,6765213012695
90044;85,9524154663086
90078;87,3833847045898
90111;88,9419555664063
90144;90,5940628051758
90177;92,2972030639648
90211;94,0066833496094
90244;95,6842346191406
90277;97,2992248535156
90311;98,8236541748047
90344;100,231002807617
90377;101,498199462891
90411;102,604797363281
90444;103,53108215332
90477;104,258834838867
90511;104,775413513184
90544;105,077964782715
90577;105,171524047852
90611;105,061729431152
90644;104,749412536621
90677;104,232551574707
90711;103,513359069824
90744;102,602401733398
90777;101,516235351563
90811;100,273109436035
90844;98,8932037353516
90877;97,4021224975586
90911;95,8289413452148
90944;94,2012634277344
90977;92,5473937988281
91011;90,9015274047852
91044;89,3007354736328
91077;87,7772216796875
91111;86,3586502075195
91144;85,0740432739258
91177;83,9541549682617
91211;83,0275573730469
91244;82,3161010742188
91277;81,8327484130859
91310;81,5849075317383
91344;81,5780563354492
91377;81,8143615722656
91410;82,2916412353516
91444;83,0029830932617
91477;83,9335021972656
91510;85,0607757568359
91544;86,3592300415039
91577;87,8011703491211
91610;89,3557739257813
91644;90,9877319335938
91677;92,6589508056641
91710;94,3336563110352
91744;95,9792861938477
91777;97,5629501342773
91810;99,0524139404297
91844;100,420074462891
91877;101,642295837402
91910;102,697372436523
91944;103,567794799805
91977;104,242584228516
92010;104,716934204102
92044;104,98966217041
92077;105,057792663574
92111;104,915435791016
92144;104,559951782227
92177;103,995666503906
92210;103,232711791992
92244;102,285545349121
92277;101,172073364258
92310;99,9129257202148
92343;98,5306777954102
92377;97,0485992431641
92410;95,4906311035156
92443;93,8837356567383
92477;92,2583618164063
92510;90,6460723876953
92543;89,0797271728516
92577;87,5944976806641
92610;86,2231063842773
92643;84,9921264648438
92677;83,9265747070313
92710;83,0524063110352
92743;82,3908767700195
92777;81,9558029174805
92810;81,7560119628906
92843;81,7957992553711
92877;82,0742416381836
92910;82,5864791870117
92943;83,3235092163086
92977;84,2720642089844
93010;85,4151382446289
93043;86,7283554077148
93076;88,1775588989258
93110;89,7246627807617
93143;91,3344192504883
93177;92,9744415283203
93210;94,6130523681641
93243;96,2181701660156
93276;97,7559967041016
93310;99,19287109375
93343;100,501098632813
93376;101,660911560059
93410;102,657104492188
93443;103,476097106934
93476;104,105796813965
93510;104,536308288574
93543;104,761512756348
93576;104,77946472168
93610;104,591415405273
93643;104,202239990234
93676;103,618919372559
93710;102,847175598145
93743;101,894485473633
93776;100,775932312012
93810;99,5136260986328
93843;98,132438659668
93876;96,6579513549805
93910;95,1157913208008
93943;93,5317840576172
93976;91,9341430664063
94010;90,3543090820313
94043;88,8251037597656
94076;87,3791275024414
94109;86,0487518310547
94143;84,8645782470703
94176;83,8538131713867
94209;83,039794921875
94243;82,4403457641602
94276;82,0658187866211
94309;81,9213638305664
94343;82,0107116699219
94376;82,3359756469727
94409;82,8945693969727
94443;83,6746063232422
94476;84,6540451049805
94509;85,8084716796875
94543;87,1170959472656
94576;88,5578536987305
94609;90,1007232666016
94643;91,7075729370117
94676;93,3347396850586
94709;94,9375762939453
94743;96,479850769043
94776;97,9406890869141
94809;99,3180923461914
94843;100,637817382813
